goal,dimension,region_id,score
SP,status,1833,69.67
SP,status,1834,69.67
SP,status,1835,69.67
SP,status,1836,69.67
SP,status,1837,69.67
SP,status,1838,69.67
SP,status,1840,69.67
SP,status,1841,69.67
SP,status,1845,69.67
SP,status,1848,69.67
SP,status,1849,69.67
SP,status,1850,69.67
SP,status,1851,69.67
SP,status,1852,69.67
SP,status,1853,69.67
SP,status,1854,69.67
SP,status,1856,69.67
SP,status,1857,69.67
SP,status,1859,69.67
SP,status,1860,69.67
SP,status,1865,69.67
SP,status,1866,69.67
SP,status,1867,69.67
SP,status,1868,69.67
SP,status,1870,69.67
SP,status,1871,69.67
SP,status,1874,69.67
SP,status,1902,69.67
SP,status,1903,69.67
SP,status,1911,69.67
SP,status,1913,69.67
SP,status,1917,69.67
SP,status,1919,69.67
SP,status,1920,69.67
SP,status,1923,69.67
SP,status,1924,69.67
SP,status,1925,69.67
SP,status,1926,69.67
SP,status,1927,69.67
SP,status,1928,69.67
SP,status,1929,69.67
SP,status,1931,69.67
SP,status,1933,69.67
SP,status,1936,69.67
SP,status,1938,69.67
SP,status,1939,69.67
SP,status,1940,69.67
SP,status,1941,69.67
SP,status,1942,69.67
SP,status,1943,69.67
SP,status,2002,69.67
SP,status,2003,69.67
SP,status,2004,69.67
SP,status,2012,69.67
SP,status,2014,69.67
SP,status,2015,69.67
SP,status,2017,69.67
SP,status,2018,69.67
SP,status,2019,69.67
SP,status,2020,69.67
SP,status,2022,69.67
SP,status,2023,69.67
SP,status,2024,69.67
SP,status,2025,69.67
SP,status,2027,69.67
SP,status,2028,69.67
SP,status,2030,69.67
SP,trend,1804,-0.01
SP,trend,1805,-0.01
SP,trend,1811,-0.01
SP,trend,1812,-0.01
SP,trend,1813,-0.01
SP,trend,1815,-0.01
SP,trend,1816,-0.01
SP,trend,1818,-0.01
SP,trend,1820,-0.01
SP,trend,1822,-0.01
SP,trend,1824,-0.01
SP,trend,1827,-0.01
SP,trend,1828,-0.01
SP,trend,1832,-0.01
SP,trend,1833,-0.01
SP,trend,1834,-0.01
SP,trend,1835,-0.01
SP,trend,1836,-0.01
SP,trend,1837,-0.01
SP,trend,1838,-0.01
SP,trend,1840,-0.01
SP,trend,1841,-0.01
SP,trend,1845,-0.01
SP,trend,1848,-0.01
SP,trend,1849,-0.01
SP,trend,1850,-0.01
SP,trend,1851,-0.01
SP,trend,1852,-0.01
SP,trend,1853,-0.01
SP,trend,1854,-0.01
SP,trend,1856,-0.01
SP,trend,1857,-0.01
SP,trend,1859,-0.01
SP,trend,1860,-0.01
SP,trend,1865,-0.01
SP,trend,1866,-0.01
SP,trend,1867,-0.01
SP,trend,1868,-0.01
SP,trend,1870,-0.01
SP,trend,1871,-0.01
SP,trend,1874,-0.01
SP,trend,1902,-0.01
SP,trend,1903,-0.01
SP,trend,1911,-0.01
SP,trend,1913,-0.01
SP,trend,1917,-0.01
SP,trend,1919,-0.01
SP,trend,1920,-0.01
SP,trend,1923,-0.01
SP,trend,1924,-0.01
SP,trend,1925,-0.01
SP,trend,1926,-0.01
SP,trend,1927,-0.01
SP,trend,1928,-0.01
SP,trend,1929,-0.01
SP,trend,1931,-0.01
SP,trend,1933,-0.01
SP,trend,1936,-0.01
SP,trend,1938,-0.01
SP,trend,1939,-0.01
SP,trend,1940,-0.01
SP,trend,1941,-0.01
SP,trend,1942,-0.01
SP,trend,1943,-0.01
SP,trend,2002,-0.01
SP,trend,2003,-0.01
SP,trend,2004,-0.01
SP,trend,2012,-0.01
SP,trend,2014,-0.01
SP,trend,2015,-0.01
SP,trend,2017,-0.01
SP,trend,2018,-0.01
SP,trend,2019,-0.01
SP,trend,2020,-0.01
SP,trend,2022,-0.01
SP,trend,2023,-0.01
SP,trend,2024,-0.01
SP,trend,2025,-0.01
SP,trend,2027,-0.01
SP,trend,2028,-0.01
SP,trend,2030,-0.01
SPP,future,0,86.78
SPP,future,1804,86.78
SPP,future,1805,86.78
SPP,future,1811,86.78
SPP,future,1812,86.78
SPP,future,1813,86.78
SPP,future,1815,86.78
SPP,future,1816,86.78
SPP,future,1818,86.78
SPP,future,1820,86.78
SPP,future,1822,86.78
SPP,future,1824,86.78
SPP,future,1827,86.78
SPP,future,1828,86.78
SPP,future,1832,86.78
SPP,future,1833,86.78
SPP,future,1834,86.78
SPP,future,1835,86.78
SPP,future,1836,86.78
SPP,future,1837,86.78
SPP,future,1838,86.78
SPP,future,1840,86.78
SPP,future,1841,86.78
SPP,future,1845,86.78
SPP,future,1848,86.78
SPP,future,1849,86.78
SPP,future,1850,86.78
SPP,future,1851,86.78
SPP,future,1852,86.78
SPP,future,1853,86.78
SPP,future,1854,86.78
SPP,future,1856,86.78
SPP,future,1857,86.78
SPP,future,1859,86.78
SPP,future,1860,86.78
SPP,future,1865,86.78
SPP,future,1866,86.78
SPP,future,1867,86.78
SPP,future,1868,86.78
SPP,future,1870,86.78
SPP,future,1871,86.78
SPP,future,1874,86.78
SPP,future,1902,86.78
SPP,future,1903,86.78
SPP,future,1911,86.78
SPP,future,1913,86.78
SPP,future,1917,86.78
SPP,future,1919,86.78
SPP,future,1920,86.78
SPP,future,1923,86.78
SPP,future,1924,86.78
SPP,future,1925,86.78
SPP,future,1926,86.78
SPP,future,1927,86.78
SPP,future,1928,86.78
SPP,future,1929,86.78
SPP,future,1931,86.78
SPP,future,1933,86.78
SPP,future,1936,86.78
SPP,future,1938,86.78
SPP,future,1939,86.78
SPP,future,1940,86.78
SPP,future,1941,86.78
SPP,future,1942,86.78
SPP,future,1943,86.78
SPP,future,2002,86.78
SPP,future,2003,86.78
SPP,future,2004,86.78
SPP,future,2012,86.78
SPP,future,2014,86.78
SPP,future,2015,86.78
SPP,future,2017,86.78
SPP,future,2018,86.78
SPP,future,2019,86.78
SPP,future,2020,86.78
SPP,future,2022,86.78
SPP,future,2023,86.78
SPP,future,2024,86.78
SPP,future,2025,86.78
SPP,future,2027,86.78
SPP,future,2028,86.78
SPP,future,2030,86.78
SPP,pressures,1804,24.6
SPP,pressures,1805,24.6
SPP,pressures,1811,24.6
SPP,pressures,1812,24.6
SPP,pressures,1813,24.6
SPP,pressures,1815,24.6
SPP,pressures,1816,24.6
SPP,pressures,1818,24.6
SPP,pressures,1820,24.6
SPP,pressures,1822,24.6
SPP,pressures,1824,24.6
SPP,pressures,1827,24.6
SPP,pressures,1828,24.6
SPP,pressures,1832,24.6
SPP,pressures,1833,24.6
SPP,pressures,1834,24.6
SPP,pressures,1835,24.6
SPP,pressures,1836,24.6
SPP,pressures,1837,24.6
SPP,pressures,1838,24.6
SPP,pressures,1840,24.6
SPP,pressures,1841,24.6
SPP,pressures,1845,24.6
SPP,pressures,1848,24.6
SPP,pressures,1849,24.6
SPP,pressures,1850,24.6
SPP,pressures,1851,24.6
SPP,pressures,1852,24.6
SPP,pressures,1853,24.6
SPP,pressures,1854,24.6
SPP,pressures,1856,24.6
SPP,pressures,1857,24.6
SPP,pressures,1859,24.6
SPP,pressures,1860,24.6
SPP,pressures,1865,24.6
SPP,pressures,1866,24.6
SPP,pressures,1867,24.6
SPP,pressures,1868,24.6
SPP,pressures,1870,24.6
SPP,pressures,1871,24.6
SPP,pressures,1874,24.6
SPP,pressures,1902,24.6
SPP,pressures,1903,24.6
SPP,pressures,1911,24.6
SPP,pressures,1913,24.6
SPP,pressures,1917,24.6
SPP,pressures,1919,24.6
SPP,pressures,1920,24.6
SPP,pressures,1923,24.6
SPP,pressures,1924,24.6
SPP,pressures,1925,24.6
SPP,pressures,1926,24.6
SPP,pressures,1927,24.6
SPP,pressures,1928,24.6
SPP,pressures,1929,24.6
SPP,pressures,1931,24.6
SPP,pressures,1933,24.6
SPP,pressures,1936,24.6
SPP,pressures,1938,24.6
SPP,pressures,1939,24.6
SPP,pressures,1940,24.6
SPP,pressures,1941,24.6
SPP,pressures,1942,24.6
SPP,pressures,1943,24.6
SPP,pressures,2002,24.6
SPP,pressures,2003,24.6
SPP,pressures,2004,24.6
SPP,pressures,2012,24.6
SPP,pressures,2014,24.6
SPP,pressures,2015,24.6
SPP,pressures,2017,24.6
SPP,pressures,2018,24.6
SPP,pressures,2019,24.6
SPP,pressures,2020,24.6
SPP,pressures,2022,24.6
SPP,pressures,2023,24.6
SPP,pressures,2024,24.6
SPP,pressures,2025,24.6
SPP,pressures,2027,24.6
SPP,pressures,2028,24.6
SPP,pressures,2030,24.6
SPP,resilience,1804,81.72
SPP,resilience,1805,81.72
SPP,resilience,1811,81.72
SPP,resilience,1812,81.72
SPP,resilience,1813,81.72
SPP,resilience,1815,81.72
SPP,resilience,1816,81.72
SPP,resilience,1818,81.72
SPP,resilience,1820,81.72
SPP,resilience,1822,81.72
SPP,resilience,1824,81.72
SPP,resilience,1827,81.72
SPP,resilience,1828,81.72
SPP,resilience,1832,81.72
SPP,resilience,1833,81.72
SPP,resilience,1834,81.72
SPP,resilience,1835,81.72
SPP,resilience,1836,81.72
SPP,resilience,1837,81.72
SPP,resilience,1838,81.72
SPP,resilience,1840,81.72
SPP,resilience,1841,81.72
SPP,resilience,1845,81.72
SPP,resilience,1848,81.72
SPP,resilience,1849,81.72
SPP,resilience,1850,81.72
SPP,resilience,1851,81.72
SPP,resilience,1852,81.72
SPP,resilience,1853,81.72
SPP,resilience,1854,81.72
SPP,resilience,1856,81.72
SPP,resilience,1857,81.72
SPP,resilience,1859,81.72
SPP,resilience,1860,81.72
SPP,resilience,1865,81.72
SPP,resilience,1866,81.72
SPP,resilience,1867,81.72
SPP,resilience,1868,81.72
SPP,resilience,1870,81.72
SPP,resilience,1871,81.72
SPP,resilience,1874,81.72
SPP,resilience,1902,81.72
SPP,resilience,1903,81.72
SPP,resilience,1911,81.72
SPP,resilience,1913,81.72
SPP,resilience,1917,81.72
SPP,resilience,1919,81.72
SPP,resilience,1920,81.72
SPP,resilience,1923,81.72
SPP,resilience,1924,81.72
SPP,resilience,1925,81.72
SPP,resilience,1926,81.72
SPP,resilience,1927,81.72
SPP,resilience,1928,81.72
SPP,resilience,1929,81.72
SPP,resilience,1931,81.72
SPP,resilience,1933,81.72
SPP,resilience,1936,81.72
SPP,resilience,1938,81.72
SPP,resilience,1939,81.72
SPP,resilience,1940,81.72
SPP,resilience,1941,81.72
SPP,resilience,1942,81.72
SPP,resilience,1943,81.72
SPP,resilience,2002,81.72
SPP,resilience,2003,81.72
SPP,resilience,2004,81.72
SPP,resilience,2012,81.72
SPP,resilience,2014,81.72
SPP,resilience,2015,81.72
SPP,resilience,2017,81.72
SPP,resilience,2018,81.72
SPP,resilience,2019,81.72
SPP,resilience,2020,81.72
SPP,resilience,2022,81.72
SPP,resilience,2023,81.72
SPP,resilience,2024,81.72
SPP,resilience,2025,81.72
SPP,resilience,2027,81.72
SPP,resilience,2028,81.72
SPP,resilience,2030,81.72
SPP,score,0,80.17
SPP,score,1804,80.17
SPP,score,1805,80.17
SPP,score,1811,80.17
SPP,score,1812,80.17
SPP,score,1813,80.17
SPP,score,1815,80.17
SPP,score,1816,80.17
SPP,score,1818,80.17
SPP,score,1820,80.17
SPP,score,1822,80.17
SPP,score,1824,80.17
SPP,score,1827,80.17
SPP,score,1828,80.17
SPP,score,1832,80.17
SPP,score,1833,80.17
SPP,score,1834,80.17
SPP,score,1835,80.17
SPP,score,1836,80.17
SPP,score,1837,80.17
SPP,score,1838,80.17
SPP,score,1840,80.17
SPP,score,1841,80.17
SPP,score,1845,80.17
SPP,score,1848,80.17
SPP,score,1849,80.17
SPP,score,1850,80.17
SPP,score,1851,80.17
SPP,score,1852,80.17
SPP,score,1853,80.17
SPP,score,1854,80.17
SPP,score,1856,80.17
SPP,score,1857,80.17
SPP,score,1859,80.17
SPP,score,1860,80.17
SPP,score,1865,80.17
SPP,score,1866,80.17
SPP,score,1867,80.17
SPP,score,1868,80.17
SPP,score,1870,80.17
SPP,score,1871,80.17
SPP,score,1874,80.17
SPP,score,1902,80.17
SPP,score,1903,80.17
SPP,score,1911,80.17
SPP,score,1913,80.17
SPP,score,1917,80.17
SPP,score,1919,80.17
SPP,score,1920,80.17
SPP,score,1923,80.17
SPP,score,1924,80.17
SPP,score,1925,80.17
SPP,score,1926,80.17
SPP,score,1927,80.17
SPP,score,1928,80.17
SPP,score,1929,80.17
SPP,score,1931,80.17
SPP,score,1933,80.17
SPP,score,1936,80.17
SPP,score,1938,80.17
SPP,score,1939,80.17
SPP,score,1940,80.17
SPP,score,1941,80.17
SPP,score,1942,80.17
SPP,score,1943,80.17
SPP,score,2002,80.17
SPP,score,2003,80.17
SPP,score,2004,80.17
SPP,score,2012,80.17
SPP,score,2014,80.17
SPP,score,2015,80.17
SPP,score,2017,80.17
SPP,score,2018,80.17
SPP,score,2019,80.17
SPP,score,2020,80.17
SPP,score,2022,80.17
SPP,score,2023,80.17
SPP,score,2024,80.17
SPP,score,2025,80.17
SPP,score,2027,80.17
SPP,score,2028,80.17
SPP,score,2030,80.17
SPP,status,0,73.56
SPP,status,1804,73.56
SPP,status,1805,73.56
SPP,status,1811,73.56
SPP,status,1812,73.56
SPP,status,1813,73.56
SPP,status,1815,73.56
SPP,status,1816,73.56
SPP,status,1818,73.56
SPP,status,1820,73.56
SPP,status,1822,73.56
SPP,status,1824,73.56
SPP,status,1827,73.56
SPP,status,1828,73.56
SPP,status,1832,73.56
SPP,status,1833,73.56
SPP,status,1834,73.56
SPP,status,1835,73.56
SPP,status,1836,73.56
SPP,status,1837,73.56
SPP,status,1838,73.56
SPP,status,1840,73.56
SPP,status,1841,73.56
SPP,status,1845,73.56
SPP,status,1848,73.56
SPP,status,1849,73.56
SPP,status,1850,73.56
SPP,status,1851,73.56
SPP,status,1852,73.56
SPP,status,1853,73.56
SPP,status,1854,73.56
SPP,status,1856,73.56
SPP,status,1857,73.56
SPP,status,1859,73.56
SPP,status,1860,73.56
SPP,status,1865,73.56
SPP,status,1866,73.56
SPP,status,1867,73.56
SPP,status,1868,73.56
SPP,status,1870,73.56
SPP,status,1871,73.56
SPP,status,1874,73.56
SPP,status,1902,73.56
SPP,status,1903,73.56
SPP,status,1911,73.56
SPP,status,1913,73.56
SPP,status,1917,73.56
SPP,status,1919,73.56
SPP,status,1920,73.56
SPP,status,1923,73.56
SPP,status,1924,73.56
SPP,status,1925,73.56
SPP,status,1926,73.56
SPP,status,1927,73.56
SPP,status,1928,73.56
SPP,status,1929,73.56
SPP,status,1931,73.56
SPP,status,1933,73.56
SPP,status,1936,73.56
SPP,status,1938,73.56
SPP,status,1939,73.56
SPP,status,1940,73.56
SPP,status,1941,73.56
SPP,status,1942,73.56
SPP,status,1943,73.56
SPP,status,2002,73.56
SPP,status,2003,73.56
SPP,status,2004,73.56
SPP,status,2012,73.56
SPP,status,2014,73.56
SPP,status,2015,73.56
SPP,status,2017,73.56
SPP,status,2018,73.56
SPP,status,2019,73.56
SPP,status,2020,73.56
SPP,status,2022,73.56
SPP,status,2023,73.56
SPP,status,2024,73.56
SPP,status,2025,73.56
SPP,status,2027,73.56
SPP,status,2028,73.56
SPP,status,2030,73.56
SPP,trend,1804,-0.01
SPP,trend,1805,-0.01
SPP,trend,1811,-0.01
SPP,trend,1812,-0.01
SPP,trend,1813,-0.01
SPP,trend,1815,-0.01
SPP,trend,1816,-0.01
SPP,trend,1818,-0.01
SPP,trend,1820,-0.01
SPP,trend,1822,-0.01
SPP,trend,1824,-0.01
SPP,trend,1827,-0.01
SPP,trend,1828,-0.01
SPP,trend,1832,-0.01
SPP,trend,1833,-0.01
SPP,trend,1834,-0.01
SPP,trend,1835,-0.01
SPP,trend,1836,-0.01
SPP,trend,1837,-0.01
SPP,trend,1838,-0.01
SPP,trend,1840,-0.01
SPP,trend,1841,-0.01
SPP,trend,1845,-0.01
SPP,trend,1848,-0.01
SPP,trend,1849,-0.01
SPP,trend,1850,-0.01
SPP,trend,1851,-0.01
SPP,trend,1852,-0.01
SPP,trend,1853,-0.01
SPP,trend,1854,-0.01
SPP,trend,1856,-0.01
SPP,trend,1857,-0.01
SPP,trend,1859,-0.01
SPP,trend,1860,-0.01
SPP,trend,1865,-0.01
SPP,trend,1866,-0.01
SPP,trend,1867,-0.01
SPP,trend,1868,-0.01
SPP,trend,1870,-0.01
SPP,trend,1871,-0.01
SPP,trend,1874,-0.01
SPP,trend,1902,-0.01
SPP,trend,1903,-0.01
SPP,trend,1911,-0.01
SPP,trend,1913,-0.01
SPP,trend,1917,-0.01
SPP,trend,1919,-0.01
SPP,trend,1920,-0.01
SPP,trend,1923,-0.01
SPP,trend,1924,-0.01
SPP,trend,1925,-0.01
SPP,trend,1926,-0.01
SPP,trend,1927,-0.01
SPP,trend,1928,-0.01
SPP,trend,1929,-0.01
SPP,trend,1931,-0.01
SPP,trend,1933,-0.01
SPP,trend,1936,-0.01
SPP,trend,1938,-0.01
SPP,trend,1939,-0.01
SPP,trend,1940,-0.01
SPP,trend,1941,-0.01
SPP,trend,1942,-0.01
SPP,trend,1943,-0.01
SPP,trend,2002,-0.01
SPP,trend,2003,-0.01
SPP,trend,2004,-0.01
SPP,trend,2012,-0.01
SPP,trend,2014,-0.01
SPP,trend,2015,-0.01
SPP,trend,2017,-0.01
SPP,trend,2018,-0.01
SPP,trend,2019,-0.01
SPP,trend,2020,-0.01
SPP,trend,2022,-0.01
SPP,trend,2023,-0.01
SPP,trend,2024,-0.01
SPP,trend,2025,-0.01
SPP,trend,2027,-0.01
SPP,trend,2028,-0.01
SPP,trend,2030,-0.01
TR,future,0,100
TR,future,1804,100
TR,future,1805,100
TR,future,1811,100
TR,future,1812,100
TR,future,1813,100
TR,future,1815,100
TR,future,1816,100
TR,future,1818,100
TR,future,1820,100
TR,future,1822,100
TR,future,1824,100
TR,future,1827,100
TR,future,1828,100
TR,future,1832,100
TR,future,1833,100
TR,future,1834,100
TR,future,1835,100
TR,future,1836,100
TR,future,1837,100
TR,future,1838,100
TR,future,1840,100
TR,future,1841,100
TR,future,1845,100
TR,future,1848,100
TR,future,1849,100
TR,future,1850,100
TR,future,1851,100
TR,future,1852,100
TR,future,1853,100
TR,future,1854,100
TR,future,1856,100
TR,future,1857,100
TR,future,1859,100
TR,future,1860,100
TR,future,1865,100
TR,future,1866,100
TR,future,1867,100
TR,future,1868,100
TR,future,1870,100
TR,future,1871,100
TR,future,1874,100
TR,future,1902,100
TR,future,1903,100
TR,future,1911,100
TR,future,1913,100
TR,future,1917,100
TR,future,1919,100
TR,future,1920,100
TR,future,1923,100
TR,future,1924,100
TR,future,1925,100
TR,future,1926,100
TR,future,1927,100
TR,future,1928,100
TR,future,1929,100
TR,future,1931,100
TR,future,1933,100
TR,future,1936,100
TR,future,1938,100
TR,future,1939,100
TR,future,1940,100
TR,future,1941,100
TR,future,1942,100
TR,future,1943,100
TR,future,2002,100
TR,future,2003,100
TR,future,2004,100
TR,future,2012,100
TR,future,2014,100
TR,future,2015,100
TR,future,2017,100
TR,future,2018,100
TR,future,2019,100
TR,future,2020,100
TR,future,2022,100
TR,future,2023,100
TR,future,2024,100
TR,future,2025,100
TR,future,2027,100
TR,future,2028,100
TR,future,2030,100
TR,pressures,1804,37.73
TR,pressures,1805,37.73
TR,pressures,1811,37.73
TR,pressures,1812,37.73
TR,pressures,1813,37.73
TR,pressures,1815,37.73
TR,pressures,1816,37.73
TR,pressures,1818,37.73
TR,pressures,1820,37.73
TR,pressures,1822,37.73
TR,pressures,1824,37.73
TR,pressures,1827,37.73
TR,pressures,1828,37.73
TR,pressures,1832,37.73
TR,pressures,1833,37.73
TR,pressures,1834,37.73
TR,pressures,1835,37.73
TR,pressures,1836,37.73
TR,pressures,1837,37.73
TR,pressures,1838,37.73
TR,pressures,1840,37.73
TR,pressures,1841,37.73
TR,pressures,1845,37.73
TR,pressures,1848,37.73
TR,pressures,1849,37.73
TR,pressures,1850,37.73
TR,pressures,1851,37.73
TR,pressures,1852,37.73
TR,pressures,1853,37.73
TR,pressures,1854,37.73
TR,pressures,1856,37.73
TR,pressures,1857,37.73
TR,pressures,1859,37.73
TR,pressures,1860,37.73
TR,pressures,1865,37.73
TR,pressures,1866,37.73
TR,pressures,1867,37.73
TR,pressures,1868,37.73
TR,pressures,1870,37.73
TR,pressures,1871,37.73
TR,pressures,1874,37.73
TR,pressures,1902,37.73
TR,pressures,1903,37.73
TR,pressures,1911,37.73
TR,pressures,1913,37.73
TR,pressures,1917,37.73
TR,pressures,1919,37.73
TR,pressures,1920,37.73
TR,pressures,1923,37.73
TR,pressures,1924,37.73
TR,pressures,1925,37.73
TR,pressures,1926,37.73
TR,pressures,1927,37.73
TR,pressures,1928,37.73
TR,pressures,1929,37.73
TR,pressures,1931,37.73
TR,pressures,1933,37.73
TR,pressures,1936,37.73
TR,pressures,1938,37.73
TR,pressures,1939,37.73
TR,pressures,1940,37.73
TR,pressures,1941,37.73
TR,pressures,1942,37.73
TR,pressures,1943,37.73
TR,pressures,2002,37.73
TR,pressures,2003,37.73
TR,pressures,2004,37.73
TR,pressures,2012,37.73
TR,pressures,2014,37.73
TR,pressures,2015,37.73
TR,pressures,2017,37.73
TR,pressures,2018,37.73
TR,pressures,2019,37.73
TR,pressures,2020,37.73
TR,pressures,2022,37.73
TR,pressures,2023,37.73
TR,pressures,2024,37.73
TR,pressures,2025,37.73
TR,pressures,2027,37.73
TR,pressures,2028,37.73
TR,pressures,2030,37.73
TR,resilience,1804,93.95
TR,resilience,1805,93.95
TR,resilience,1811,93.95
TR,resilience,1812,93.95
TR,resilience,1813,93.95
TR,resilience,1815,93.95
TR,resilience,1816,93.95
TR,resilience,1818,93.95
TR,resilience,1820,93.95
TR,resilience,1822,93.95
TR,resilience,1824,93.95
TR,resilience,1827,93.95
TR,resilience,1828,93.95
TR,resilience,1832,93.95
TR,resilience,1833,93.95
TR,resilience,1834,93.95
TR,resilience,1835,93.95
TR,resilience,1836,93.95
TR,resilience,1837,93.95
TR,resilience,1838,93.95
TR,resilience,1840,93.95
TR,resilience,1841,93.95
TR,resilience,1845,93.95
TR,resilience,1848,93.95
TR,resilience,1849,93.95
TR,resilience,1850,93.95
TR,resilience,1851,93.95
TR,resilience,1852,93.95
TR,resilience,1853,93.95
TR,resilience,1854,93.95
TR,resilience,1856,93.95
TR,resilience,1857,93.95
TR,resilience,1859,93.95
TR,resilience,1860,93.95
TR,resilience,1865,93.95
TR,resilience,1866,93.95
TR,resilience,1867,93.95
TR,resilience,1868,93.95
TR,resilience,1870,93.95
TR,resilience,1871,93.95
TR,resilience,1874,93.95
TR,resilience,1902,93.95
TR,resilience,1903,93.95
TR,resilience,1911,93.95
TR,resilience,1913,93.95
TR,resilience,1917,93.95
TR,resilience,1919,93.95
TR,resilience,1920,93.95
TR,resilience,1923,93.95
TR,resilience,1924,93.95
TR,resilience,1925,93.95
TR,resilience,1926,93.95
TR,resilience,1927,93.95
TR,resilience,1928,93.95
TR,resilience,1929,93.95
TR,resilience,1931,93.95
TR,resilience,1933,93.95
TR,resilience,1936,93.95
TR,resilience,1938,93.95
TR,resilience,1939,93.95
TR,resilience,1940,93.95
TR,resilience,1941,93.95
TR,resilience,1942,93.95
TR,resilience,1943,93.95
TR,resilience,2002,93.95
TR,resilience,2003,93.95
TR,resilience,2004,93.95
TR,resilience,2012,93.95
TR,resilience,2014,93.95
TR,resilience,2015,93.95
TR,resilience,2017,93.95
TR,resilience,2018,93.95
TR,resilience,2019,93.95
TR,resilience,2020,93.95
TR,resilience,2022,93.95
TR,resilience,2023,93.95
TR,resilience,2024,93.95
TR,resilience,2025,93.95
TR,resilience,2027,93.95
TR,resilience,2028,93.95
TR,resilience,2030,93.95
TR,score,0,99.04
TR,score,1804,99.04
TR,score,1805,99.04
TR,score,1811,99.04
TR,score,1812,99.04
TR,score,1813,99.04
TR,score,1815,99.04
TR,score,1816,99.04
TR,score,1818,99.04
TR,score,1820,99.04
TR,score,1822,99.04
TR,score,1824,99.04
TR,score,1827,99.04
TR,score,1828,99.04
TR,score,1832,99.04
TR,score,1833,99.04
TR,score,1834,99.04
TR,score,1835,99.04
TR,score,1836,99.04
TR,score,1837,99.04
TR,score,1838,99.04
TR,score,1840,99.04
TR,score,1841,99.04
TR,score,1845,99.04
TR,score,1848,99.04
TR,score,1849,99.04
TR,score,1850,99.04
TR,score,1851,99.04
TR,score,1852,99.04
TR,score,1853,99.04
TR,score,1854,99.04
TR,score,1856,99.04
TR,score,1857,99.04
TR,score,1859,99.04
TR,score,1860,99.04
TR,score,1865,99.04
TR,score,1866,99.04
TR,score,1867,99.04
TR,score,1868,99.04
TR,score,1870,99.04
TR,score,1871,99.04
TR,score,1874,99.04
TR,score,1902,99.04
TR,score,1903,99.04
TR,score,1911,99.04
TR,score,1913,99.04
TR,score,1917,99.04
TR,score,1919,99.04
TR,score,1920,99.04
TR,score,1923,99.04
TR,score,1924,99.04
TR,score,1925,99.04
TR,score,1926,99.04
TR,score,1927,99.04
TR,score,1928,99.04
TR,score,1929,99.04
TR,score,1931,99.04
TR,score,1933,99.04
TR,score,1936,99.04
TR,score,1938,99.04
TR,score,1939,99.04
TR,score,1940,99.04
TR,score,1941,99.04
TR,score,1942,99.04
TR,score,1943,99.04
TR,score,2002,99.04
TR,score,2003,99.04
TR,score,2004,99.04
TR,score,2012,99.04
TR,score,2014,99.04
TR,score,2015,99.04
TR,score,2017,99.04
TR,score,2018,99.04
TR,score,2019,99.04
TR,score,2020,99.04
TR,score,2022,99.04
TR,score,2023,99.04
TR,score,2024,99.04
TR,score,2025,99.04
TR,score,2027,99.04
TR,score,2028,99.04
TR,score,2030,99.04
TR,status,0,98.08
TR,status,1804,98.08
TR,status,1805,98.08
TR,status,1811,98.08
TR,status,1812,98.08
TR,status,1813,98.08
TR,status,1815,98.08
TR,status,1816,98.08
TR,status,1818,98.08
TR,status,1820,98.08
TR,status,1822,98.08
TR,status,1824,98.08
TR,status,1827,98.08
TR,status,1828,98.08
TR,status,1832,98.08
TR,status,1833,98.08
TR,status,1834,98.08
TR,status,1835,98.08
TR,status,1836,98.08
TR,status,1837,98.08
TR,status,1838,98.08
TR,status,1840,98.08
TR,status,1841,98.08
TR,status,1845,98.08
TR,status,1848,98.08
TR,status,1849,98.08
TR,status,1850,98.08
TR,status,1851,98.08
TR,status,1852,98.08
TR,status,1853,98.08
TR,status,1854,98.08
TR,status,1856,98.08
TR,status,1857,98.08
TR,status,1859,98.08
TR,status,1860,98.08
TR,status,1865,98.08
TR,status,1866,98.08
TR,status,1867,98.08
TR,status,1868,98.08
TR,status,1870,98.08
TR,status,1871,98.08
TR,status,1874,98.08
TR,status,1902,98.08
TR,status,1903,98.08
TR,status,1911,98.08
TR,status,1913,98.08
TR,status,1917,98.08
TR,status,1919,98.08
TR,status,1920,98.08
TR,status,1923,98.08
TR,status,1924,98.08
TR,status,1925,98.08
TR,status,1926,98.08
TR,status,1927,98.08
TR,status,1928,98.08
TR,status,1929,98.08
TR,status,1931,98.08
TR,status,1933,98.08
TR,status,1936,98.08
TR,status,1938,98.08
TR,status,1939,98.08
TR,status,1940,98.08
TR,status,1941,98.08
TR,status,1942,98.08
TR,status,1943,98.08
TR,status,2002,98.08
TR,status,2003,98.08
TR,status,2004,98.08
TR,status,2012,98.08
TR,status,2014,98.08
TR,status,2015,98.08
TR,status,2017,98.08
TR,status,2018,98.08
TR,status,2019,98.08
TR,status,2020,98.08
TR,status,2022,98.08
TR,status,2023,98.08
TR,status,2024,98.08
TR,status,2025,98.08
TR,status,2027,98.08
TR,status,2028,98.08
TR,status,2030,98.08
TR,trend,1804,0.11
TR,trend,1805,0.11
TR,trend,1811,0.11
TR,trend,1812,0.11
TR,trend,1813,0.11
TR,trend,1815,0.11
TR,trend,1816,0.11
TR,trend,1818,0.11
TR,trend,1820,0.11
TR,trend,1822,0.11
TR,trend,1824,0.11
TR,trend,1827,0.11
